1,-3.188396,55.944425,90,-3.188396,55.944725000000005,null
2,-3.188396,55.944725000000005,100,-3.1884480944533,55.94502044232591,null
3,-3.1884480944533,55.94502044232591,150,-3.1887079020744356,55.94517044232591,rooms.lamp.teach
4,-3.1887079020744356,55.94517044232591,70,-3.188605296031438,55.94545235011215,null
5,-3.188605296031438,55.94545235011215,70,-3.1885026899884403,55.94573425789839,bend.tubes.chops
6,-3.1885026899884403,55.94573425789839,170,-3.188798132314344,55.94578635235169,null
7,-3.188798132314344,55.94578635235169,170,-3.189093574640248,55.94583844680499,null
8,-3.189093574640248,55.94583844680499,180,-3.189393574640248,55.94583844680499,null
9,-3.189393574640248,55.94583844680499,170,-3.189689016966152,55.945890541258294,null
10,-3.189689016966152,55.945890541258294,150,-3.1899488245872876,55.94604054125829,love.behind.orchestra
11,-3.1899488245872876,55.94604054125829,230,-3.1901416608701934,55.945810727925355,null
12,-3.1901416608701934,55.945810727925355,240,-3.1902916608701934,55.94555092030422,null
13,-3.1902916608701934,55.94555092030422,210,-3.190551468491329,55.94540092030422,null
14,-3.190551468491329,55.94540092030422,210,-3.1908112761124645,55.945250920304225,null
15,-3.1908112761124645,55.945250920304225,240,-3.1909612761124646,55.94499111268309,null
16,-3.1909612761124646,55.94499111268309,250,-3.191063882155462,55.94470920489685,estate.gave.votes
17,-3.191063882155462,55.94470920489685,240,-3.1912138821554623,55.94444939727572,null
18,-3.1912138821554623,55.94444939727572,290,-3.1911112761124647,55.94416748948948,hills.giant.crate
19,-3.1911112761124647,55.94416748948948,290,-3.191008670069467,55.94388558170324,null
20,-3.191008670069467,55.94388558170324,250,-3.1911112761124647,55.943603673917,null
21,-3.1911112761124647,55.943603673917,260,-3.1911633705657647,55.9433082315911,null
22,-3.1911633705657647,55.9433082315911,290,-3.191060764522767,55.94302632380486,null
23,-3.191060764522767,55.94302632380486,250,-3.1911633705657647,55.94274441601862,along.spill.limp
24,-3.1911633705657647,55.94274441601862,0,-3.1908633705657645,55.94274441601862,null
25,-3.1908633705657645,55.94274441601862,10,-3.1905679282398607,55.94279651047192,null
26,-3.1905679282398607,55.94279651047192,10,-3.190272485913957,55.942848604925224,null
27,-3.190272485913957,55.942848604925224,10,-3.189977043588053,55.94290069937853,second.launch.miles
28,-3.189977043588053,55.94290069937853,120,-3.190127043588053,55.94316050699966,null
29,-3.190127043588053,55.94316050699966,90,-3.190127043588053,55.94346050699966,null
30,-3.190127043588053,55.94346050699966,120,-3.190277043588053,55.9437203146208,sculpture.shot.melon
31,-3.190277043588053,55.9437203146208,350,-3.1899816012621494,55.943668220167496,null
