1,-3.188396,55.944425,290,-3.1882933939570024,55.944143092213764,null
2,-3.1882933939570024,55.944143092213764,300,-3.1881433939570023,55.94388328459263,null
3,-3.1881433939570023,55.94388328459263,290,-3.1880407879140047,55.94360137680639,scare.cubs.resort
4,-3.1880407879140047,55.94360137680639,220,-3.1882706012469404,55.943408540523485,null
5,-3.1882706012469404,55.943408540523485,220,-3.188500414579876,55.94321570424058,groups.ideas.script
6,-3.188500414579876,55.94321570424058,200,-3.188782322366112,55.94311309819758,null
7,-3.188782322366112,55.94311309819758,190,-3.1890777646920156,55.943061003744276,region.passes.pencil
8,-3.1890777646920156,55.943061003744276,130,-3.1892706009749214,55.94329081707721,null
9,-3.1892706009749214,55.94329081707721,130,-3.189463437257827,55.94352063041015,cars.attend.hotels
10,-3.189463437257827,55.94352063041015,190,-3.189758879583731,55.943468535956846,null
11,-3.189758879583731,55.943468535956846,180,-3.1900588795837312,55.943468535956846,arts.dish.scarcely
12,-3.1900588795837312,55.943468535956846,130,-3.190251715866637,55.94369834928978,null
13,-3.190251715866637,55.94369834928978,120,-3.190401715866637,55.94395815691092,pump.wheels.hulk
14,-3.190401715866637,55.94395815691092,220,-3.190631529199573,55.94376532062801,null
15,-3.190631529199573,55.94376532062801,220,-3.1908613425325085,55.943572484345104,null
16,-3.1908613425325085,55.943572484345104,220,-3.1910911558654442,55.9433796480622,meal.feed.large
17,-3.1910911558654442,55.9433796480622,90,-3.1910911558654442,55.9436796480622,null
18,-3.1910911558654442,55.9436796480622,90,-3.1910911558654442,55.943979648062204,null
19,-3.1910911558654442,55.943979648062204,90,-3.1910911558654442,55.944279648062206,paying.crowd.weep
20,-3.1910911558654442,55.944279648062206,120,-3.1912411558654443,55.94453945568334,null
21,-3.1912411558654443,55.94453945568334,120,-3.1913911558654444,55.944799263304475,null
22,-3.1913911558654444,55.944799263304475,120,-3.1915411558654445,55.94505907092561,hills.feels.tunes
23,-3.1915411558654445,55.94505907092561,180,-3.1918411558654447,55.94505907092561,null
24,-3.1918411558654447,55.94505907092561,170,-3.1921365981913485,55.94511116537891,useful.hike.trades
25,-3.1921365981913485,55.94511116537891,80,-3.1920845037380485,55.94540660770482,null
26,-3.1920845037380485,55.94540660770482,70,-3.191981897695051,55.94568851549106,null
27,-3.191981897695051,55.94568851549106,70,-3.1918792916520533,55.945970423277295,stone.undulation.poems
28,-3.1918792916520533,55.945970423277295,330,-3.1916194840309178,55.9458204232773,null
29,-3.1916194840309178,55.9458204232773,330,-3.1913596764097822,55.9456704232773,skins.engage.best
30,-3.1913596764097822,55.9456704232773,290,-3.1912570703667846,55.94538851549106,null
31,-3.1912570703667846,55.94538851549106,330,-3.190997262745649,55.94523851549106,maple.limit.hotels
32,-3.190997262745649,55.94523851549106,310,-3.1908044264627433,55.94500870215813,null
33,-3.1908044264627433,55.94500870215813,320,-3.1905746131298076,55.94481586587522,null
34,-3.1905746131298076,55.94481586587522,320,-3.190344799796872,55.944623029592314,null
35,-3.190344799796872,55.944623029592314,310,-3.190151963513966,55.94439321625938,null
36,-3.190151963513966,55.94439321625938,320,-3.1899221501810304,55.94420037997647,cliff.asleep.wedge
37,-3.1899221501810304,55.94420037997647,110,-3.190024756224028,55.94448228776271,null
38,-3.190024756224028,55.94448228776271,120,-3.190174756224028,55.944742095383845,null
39,-3.190174756224028,55.944742095383845,110,-3.1902773622670257,55.94502400317008,null
40,-3.1902773622670257,55.94502400317008,110,-3.1903799683100234,55.94530591095632,jump.crop.fits
41,-3.1903799683100234,55.94530591095632,50,-3.1901871320271176,55.94553572428926,null
42,-3.1901871320271176,55.94553572428926,90,-3.1901871320271176,55.94583572428926,null
43,-3.1901871320271176,55.94583572428926,40,-3.189957318694182,55.94602856057217,love.behind.orchestra
44,-3.189957318694182,55.94602856057217,350,-3.189661876368278,55.945976466118864,null
45,-3.189661876368278,55.945976466118864,310,-3.1894690400853722,55.94574665278593,null
46,-3.1894690400853722,55.94574665278593,340,-3.1891871322991365,55.94564404674293,null
47,-3.1891871322991365,55.94564404674293,10,-3.1888916899732327,55.94569614119623,stops.else.chats
48,-3.1888916899732327,55.94569614119623,50,-3.188698853690327,55.945925954529166,boost.radar.stress
49,-3.188698853690327,55.945925954529166,0,-3.1883988536903267,55.945925954529166,null
50,-3.1883988536903267,55.945925954529166,0,-3.1880988536903265,55.945925954529166,null
51,-3.1880988536903265,55.945925954529166,0,-3.1877988536903263,55.945925954529166,null
52,-3.1877988536903263,55.945925954529166,0,-3.187498853690326,55.945925954529166,slips.mass.baking
53,-3.187498853690326,55.945925954529166,320,-3.1872690403573904,55.94573311824626,null
54,-3.1872690403573904,55.94573311824626,320,-3.1870392270244547,55.94554028196335,null
55,-3.1870392270244547,55.94554028196335,310,-3.186846390741549,55.94531046863042,null
56,-3.186846390741549,55.94531046863042,310,-3.186653554458643,55.94508065529748,laws.merit.bleak
57,-3.186653554458643,55.94508065529748,60,-3.186503554458643,55.945340462918615,null
58,-3.186503554458643,55.945340462918615,60,-3.186353554458643,55.94560027053975,posts.kicked.universally
59,-3.186353554458643,55.94560027053975,10,-3.186058112132739,55.94565236499305,null
60,-3.186058112132739,55.94565236499305,10,-3.1857626698068353,55.945704459446354,shed.desire.muddy
61,-3.1857626698068353,55.945704459446354,340,-3.1854807620205996,55.94560185340335,null
62,-3.1854807620205996,55.94560185340335,340,-3.185198854234364,55.94549924736035,null
63,-3.185198854234364,55.94549924736035,340,-3.184916946448128,55.94539664131735,null
64,-3.184916946448128,55.94539664131735,350,-3.1846215041222243,55.94534454686405,settle.title.united
65,-3.1846215041222243,55.94534454686405,210,-3.18488131174336,55.94519454686405,null
66,-3.18488131174336,55.94519454686405,210,-3.1851411193644954,55.945044546864054,null
67,-3.1851411193644954,55.945044546864054,210,-3.185400926985631,55.944894546864056,null
68,-3.185400926985631,55.944894546864056,240,-3.185550926985631,55.94463473924292,null
69,-3.185550926985631,55.94463473924292,250,-3.1856535330286286,55.94435283145668,atoms.vanish.foods
70,-3.1856535330286286,55.94435283145668,190,-3.1859489753545325,55.94430073700338,organs.shape.fantastic
71,-3.1859489753545325,55.94430073700338,260,-3.1860010698078325,55.944005294677474,teams.mild.played
72,-3.1860010698078325,55.944005294677474,340,-3.1857191620215968,55.94390268863447,null
73,-3.1857191620215968,55.94390268863447,340,-3.185437254235361,55.94380008259147,null
74,-3.185437254235361,55.94380008259147,340,-3.1851553464491253,55.94369747654847,hello.love.keys
75,-3.1851553464491253,55.94369747654847,300,-3.1850053464491253,55.94343766892734,null
76,-3.1850053464491253,55.94343766892734,300,-3.184855346449125,55.943177861306204,courier.assume.bill
77,-3.184855346449125,55.943177861306204,200,-3.185137254235361,55.9430752552632,null
78,-3.185137254235361,55.9430752552632,200,-3.1854191620215966,55.9429726492202,dent.shins.cycle
79,-3.1854191620215966,55.9429726492202,160,-3.1857010698078323,55.9430752552632,toned.deflection.bland
80,-3.1857010698078323,55.9430752552632,190,-3.185996512133736,55.9430231608099,null
81,-3.185996512133736,55.9430231608099,190,-3.18629195445964,55.9429710663566,hers.banks.goat
82,-3.18629195445964,55.9429710663566,200,-3.1865738622458757,55.9428684603136,null
83,-3.1865738622458757,55.9428684603136,200,-3.1868557700321114,55.9427658542706,strut.river.surely
84,-3.1868557700321114,55.9427658542706,130,-3.187048606315017,55.94299566760353,null
85,-3.187048606315017,55.94299566760353,130,-3.187241442597923,55.94322548093647,null
86,-3.187241442597923,55.94322548093647,130,-3.1874342788808288,55.943455294269405,null
87,-3.1874342788808288,55.943455294269405,130,-3.1876271151637345,55.94368510760234,null
